timestamp,value,pod
2023-07-03 02:00:51,208.540291,carts-7bbf9dc945-wpsd8
2023-07-03 02:01:51,208.598098,carts-7bbf9dc945-wpsd8
2023-07-03 02:02:51,208.643311,carts-7bbf9dc945-wpsd8
2023-07-03 02:03:51,208.708196,carts-7bbf9dc945-wpsd8
2023-07-03 02:04:51,208.756458,carts-7bbf9dc945-wpsd8
2023-07-03 02:05:51,208.788548,carts-7bbf9dc945-wpsd8
2023-07-03 02:06:51,208.836362,carts-7bbf9dc945-wpsd8
2023-07-03 02:07:51,208.892707,carts-7bbf9dc945-wpsd8
2023-07-03 02:08:51,208.944348,carts-7bbf9dc945-wpsd8
2023-07-03 02:09:51,208.99003,carts-7bbf9dc945-wpsd8
2023-07-03 02:10:51,209.039979,carts-7bbf9dc945-wpsd8
2023-07-03 02:11:51,209.084317,carts-7bbf9dc945-wpsd8
2023-07-03 02:12:51,209.130298,carts-7bbf9dc945-wpsd8
2023-07-03 02:13:51,209.204173,carts-7bbf9dc945-wpsd8
2023-07-03 02:14:51,209.242637,carts-7bbf9dc945-wpsd8
2023-07-03 02:15:51,209.286162,carts-7bbf9dc945-wpsd8
2023-07-03 02:16:51,209.315253,carts-7bbf9dc945-wpsd8
2023-07-03 02:17:51,209.362665,carts-7bbf9dc945-wpsd8
2023-07-03 02:18:51,209.398487,carts-7bbf9dc945-wpsd8
2023-07-03 02:19:51,209.440128,carts-7bbf9dc945-wpsd8
2023-07-03 02:20:51,209.476693,carts-7bbf9dc945-wpsd8
2023-07-03 02:21:51,209.514935,carts-7bbf9dc945-wpsd8
2023-07-03 02:22:51,209.555116,carts-7bbf9dc945-wpsd8
2023-07-03 02:23:51,209.596179,carts-7bbf9dc945-wpsd8
2023-07-03 02:24:51,209.62605,carts-7bbf9dc945-wpsd8
2023-07-03 02:25:51,209.677896,carts-7bbf9dc945-wpsd8
2023-07-03 02:26:51,209.722354,carts-7bbf9dc945-wpsd8
2023-07-03 02:27:51,209.751869,carts-7bbf9dc945-wpsd8
2023-07-03 02:28:51,210.029117,carts-7bbf9dc945-wpsd8
2023-07-03 02:29:51,216.073211,carts-7bbf9dc945-wpsd8
2023-07-03 02:30:51,216.143685,carts-7bbf9dc945-wpsd8
2023-07-03 02:31:51,216.534288,carts-7bbf9dc945-wpsd8
2023-07-03 02:32:51,217.201278,carts-7bbf9dc945-wpsd8
2023-07-03 02:33:51,220.198678,carts-7bbf9dc945-wpsd8
2023-07-03 02:34:51,220.842645,carts-7bbf9dc945-wpsd8
2023-07-03 02:35:51,221.260484,carts-7bbf9dc945-wpsd8
2023-07-03 02:36:51,222.017654,carts-7bbf9dc945-wpsd8
2023-07-03 02:37:51,223.08975,carts-7bbf9dc945-wpsd8
2023-07-03 02:38:51,223.926639,carts-7bbf9dc945-wpsd8
2023-07-03 02:39:51,224.886733,carts-7bbf9dc945-wpsd8
2023-07-03 02:40:51,226.004398,carts-7bbf9dc945-wpsd8
2023-07-03 02:41:51,226.97631,carts-7bbf9dc945-wpsd8
2023-07-03 02:42:51,228.468089,carts-7bbf9dc945-wpsd8
2023-07-03 02:43:51,229.813207,carts-7bbf9dc945-wpsd8
2023-07-03 02:44:51,231.546401,carts-7bbf9dc945-wpsd8
2023-07-03 02:45:51,233.395611,carts-7bbf9dc945-wpsd8
2023-07-03 02:46:51,235.313444,carts-7bbf9dc945-wpsd8
2023-07-03 02:47:51,237.260048,carts-7bbf9dc945-wpsd8
2023-07-03 02:48:51,239.007458,carts-7bbf9dc945-wpsd8
2023-07-03 02:49:51,241.557049,carts-7bbf9dc945-wpsd8
2023-07-03 02:50:51,244.197854,carts-7bbf9dc945-wpsd8
2023-07-03 02:51:51,246.120276,carts-7bbf9dc945-wpsd8
2023-07-03 02:52:51,248.560655,carts-7bbf9dc945-wpsd8
2023-07-03 02:53:51,250.856341,carts-7bbf9dc945-wpsd8
2023-07-03 02:54:51,250.899542,carts-7bbf9dc945-wpsd8
2023-07-03 02:55:51,250.949554,carts-7bbf9dc945-wpsd8
2023-07-03 02:56:51,250.994011,carts-7bbf9dc945-wpsd8
2023-07-03 02:57:51,251.0339,carts-7bbf9dc945-wpsd8
2023-07-03 02:58:51,251.069454,carts-7bbf9dc945-wpsd8
2023-07-03 02:59:51,251.125065,carts-7bbf9dc945-wpsd8
2023-07-03 03:00:51,251.17639,carts-7bbf9dc945-wpsd8
2023-07-03 02:00:51,926.2149,carts-db-ff8647ccb-48ctt
2023-07-03 02:01:51,926.36941,carts-db-ff8647ccb-48ctt
2023-07-03 02:02:51,926.477072,carts-db-ff8647ccb-48ctt
2023-07-03 02:03:51,926.625491,carts-db-ff8647ccb-48ctt
2023-07-03 02:04:51,926.750383,carts-db-ff8647ccb-48ctt
2023-07-03 02:05:51,926.861829,carts-db-ff8647ccb-48ctt
2023-07-03 02:06:51,926.996404,carts-db-ff8647ccb-48ctt
2023-07-03 02:07:51,927.117392,carts-db-ff8647ccb-48ctt
2023-07-03 02:08:51,927.258933,carts-db-ff8647ccb-48ctt
2023-07-03 02:09:51,927.366789,carts-db-ff8647ccb-48ctt
2023-07-03 02:10:51,927.503547,carts-db-ff8647ccb-48ctt
2023-07-03 02:11:51,927.633441,carts-db-ff8647ccb-48ctt
2023-07-03 02:12:51,927.76956,carts-db-ff8647ccb-48ctt
2023-07-03 02:13:51,927.895809,carts-db-ff8647ccb-48ctt
2023-07-03 02:14:51,928.028539,carts-db-ff8647ccb-48ctt
2023-07-03 02:15:51,928.161573,carts-db-ff8647ccb-48ctt
2023-07-03 02:16:51,928.288193,carts-db-ff8647ccb-48ctt
2023-07-03 02:17:51,928.414942,carts-db-ff8647ccb-48ctt
2023-07-03 02:18:51,928.528021,carts-db-ff8647ccb-48ctt
2023-07-03 02:19:51,928.663623,carts-db-ff8647ccb-48ctt
2023-07-03 02:20:51,928.770303,carts-db-ff8647ccb-48ctt
2023-07-03 02:21:51,928.907235,carts-db-ff8647ccb-48ctt
2023-07-03 02:22:51,929.049074,carts-db-ff8647ccb-48ctt
2023-07-03 02:23:51,929.168977,carts-db-ff8647ccb-48ctt
2023-07-03 02:24:51,929.309657,carts-db-ff8647ccb-48ctt
2023-07-03 02:25:51,929.429079,carts-db-ff8647ccb-48ctt
2023-07-03 02:26:51,929.581476,carts-db-ff8647ccb-48ctt
2023-07-03 02:27:51,929.719467,carts-db-ff8647ccb-48ctt
2023-07-03 02:28:51,932.098319,carts-db-ff8647ccb-48ctt
2023-07-03 02:29:51,974.215494,carts-db-ff8647ccb-48ctt
2023-07-03 02:30:51,974.371869,carts-db-ff8647ccb-48ctt
2023-07-03 02:31:51,977.118999,carts-db-ff8647ccb-48ctt
2023-07-03 02:32:51,981.500226,carts-db-ff8647ccb-48ctt
2023-07-03 02:33:51,1012.301239,carts-db-ff8647ccb-48ctt
2023-07-03 02:34:51,1016.100204,carts-db-ff8647ccb-48ctt
2023-07-03 02:35:51,1020.280629,carts-db-ff8647ccb-48ctt
2023-07-03 02:36:51,1025.23384,carts-db-ff8647ccb-48ctt
2023-07-03 02:37:51,1033.365247,carts-db-ff8647ccb-48ctt
2023-07-03 02:38:51,1041.655067,carts-db-ff8647ccb-48ctt
2023-07-03 02:39:51,1051.572577,carts-db-ff8647ccb-48ctt
2023-07-03 02:40:51,1062.192385,carts-db-ff8647ccb-48ctt
2023-07-03 02:41:51,1073.091854,carts-db-ff8647ccb-48ctt
2023-07-03 02:42:51,1087.264461,carts-db-ff8647ccb-48ctt
2023-07-03 02:43:51,1104.362989,carts-db-ff8647ccb-48ctt
2023-07-03 02:44:51,1120.095857,carts-db-ff8647ccb-48ctt
2023-07-03 02:45:51,1140.098748,carts-db-ff8647ccb-48ctt
2023-07-03 02:46:51,1163.89493,carts-db-ff8647ccb-48ctt
2023-07-03 02:47:51,1182.010728,carts-db-ff8647ccb-48ctt
2023-07-03 02:48:51,1211.119993,carts-db-ff8647ccb-48ctt
2023-07-03 02:49:51,1231.816806,carts-db-ff8647ccb-48ctt
2023-07-03 02:50:51,1262.763977,carts-db-ff8647ccb-48ctt
2023-07-03 02:51:51,1290.015335,carts-db-ff8647ccb-48ctt
2023-07-03 02:52:51,1311.244351,carts-db-ff8647ccb-48ctt
2023-07-03 02:53:51,1344.417094,carts-db-ff8647ccb-48ctt
2023-07-03 02:54:51,1345.115711,carts-db-ff8647ccb-48ctt
2023-07-03 02:55:51,1345.280997,carts-db-ff8647ccb-48ctt
2023-07-03 02:56:51,1345.387419,carts-db-ff8647ccb-48ctt
2023-07-03 02:57:51,1345.533139,carts-db-ff8647ccb-48ctt
2023-07-03 02:58:51,1345.673915,carts-db-ff8647ccb-48ctt
2023-07-03 02:59:51,1345.800688,carts-db-ff8647ccb-48ctt
2023-07-03 03:00:51,1345.923986,carts-db-ff8647ccb-48ctt
2023-07-03 02:00:51,12.963799,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:01:51,12.974735,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:02:51,12.986367,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:03:51,12.998933,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:04:51,13.010824,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:05:51,13.024373,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:06:51,13.035231,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:07:51,13.04638,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:08:51,13.057419,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:09:51,13.070926,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:10:51,13.079615,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:11:51,13.092846,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:12:51,13.103362,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:13:51,13.115816,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:14:51,13.125763,catalogue-6479dbb5bd-ksjv5
2023-07-03 02:15:51,13.140202,catalogue-6479dbb5bd-ksjv5
